timestamp,machine_id,machine_type,machine_status,load_percentage,production_rate,temperature,pressure,vibration,efficiency,operating_hours,maintenance_status,ambient_temperature,energy_consumption_kwh,power_kw,anomaly_flag,fault_type,hour,day_of_week,is_weekend,energy_cost,carbon_emission
2024-01-18 21:45:00,HVAC_1,HVAC,Running,58.77,55.02,39.29,2.238,1.323,0.7806,5141.55,Good,8.91,11.406,45.624,0,None,21,3,0,1.5968,5.1327
2024-01-18 21:45:00,Lighting_1,Lighting,Running,66.21,55.02,44.64,2.31,1.463,0.9228,2776.49,Good,8.91,2.2274,8.91,0,None,21,3,0,0.3118,1.0023
2024-01-18 21:45:00,Motor_1,Motor,Idle,3.86,55.02,26.46,1.065,0.613,0.8946,4228.8,Good,8.91,0.5474,2.19,0,None,21,3,0,0.0766,0.2463
2024-01-18 21:45:00,Motor_2,Motor,Idle,6.72,55.02,21.03,1.128,0.564,0.8982,2722.7,Good,8.91,0.9102,3.641,0,None,21,3,0,0.1274,0.4096
2024-01-18 21:45:00,Production_Line_1,ProductionLine,Running,63.08,55.02,42.39,2.187,1.426,0.8761,1335.26,Good,8.91,18.2282,72.913,0,None,21,3,0,2.5519,8.2027
2024-01-18 21:45:00,Pump_1,Pump,Running,62.23,55.02,43.35,2.262,1.338,0.8591,1170.55,Good,8.91,5.5508,22.203,0,None,21,3,0,0.7771,2.4979
2024-01-18 22:00:00,Boiler_1,Boiler,Idle,6.46,46.32,20.33,1.091,0.668,0.8066,4174.38,Good,8.88,2.3466,9.386,0,None,22,3,0,0.3285,1.056
2024-01-18 22:00:00,Compressor_1,Compressor,Running,64.72,46.32,43.92,2.386,1.37,0.8164,3886.66,Good,8.88,14.9776,59.91,0,None,22,3,0,2.0969,6.7399
2024-01-18 22:00:00,Conveyor_1,Conveyor,Running,58.47,46.32,39.05,2.151,1.508,0.855,4613.69,Good,8.88,3.2484,12.993,0,None,22,3,0,0.4548,1.4618
2024-01-18 22:00:00,Cooling_System_1,Cooling,Running,70.0,46.32,43.13,2.398,1.546,0.8335,4286.04,Good,8.88,8.4868,33.947,0,None,22,3,0,1.1882,3.8191
2024-01-18 22:00:00,HVAC_1,HVAC,Stopped,0.0,46.32,21.48,0.91,0.497,0.7877,5141.55,Good,8.88,0.0658,0.263,0,None,22,3,0,0.0092,0.0296
2024-01-18 22:00:00,Lighting_1,Lighting,Running,67.93,46.32,43.3,2.325,1.414,0.9448,2776.74,Good,8.88,2.1272,8.509,0,None,22,3,0,0.2978,0.9572
2024-01-18 22:00:00,Motor_1,Motor,Running,64.94,46.32,42.61,2.346,1.49,0.8921,4229.05,Good,8.88,10.1278,40.511,0,None,22,3,0,1.4179,4.5575
2024-01-18 22:00:00,Motor_2,Motor,Running,64.41,46.32,43.82,2.276,1.54,0.8936,2722.95,Good,8.88,8.2986,33.194,0,None,22,3,0,1.1618,3.7344
2024-01-18 22:00:00,Production_Line_1,ProductionLine,Idle,3.5,46.32,23.34,1.085,0.539,0.8907,1335.26,Good,8.88,0.3733,1.493,0,None,22,3,0,0.0523,0.168
2024-01-18 22:00:00,Pump_1,Pump,Stopped,0.0,46.32,21.66,0.966,0.546,0.8715,1170.55,Good,8.88,0.0768,0.307,0,None,22,3,0,0.0108,0.0346
2024-01-18 22:15:00,Boiler_1,Boiler,Idle,3.26,50.52,22.29,1.09,0.374,0.7993,4174.38,Good,8.6,1.0425,4.17,0,None,22,3,0,0.146,0.4691
2024-01-18 22:15:00,Compressor_1,Compressor,Running,68.18,50.52,41.91,2.343,1.428,0.8481,3886.91,Good,8.6,14.4322,57.729,0,None,22,3,0,2.0205,6.4945
2024-01-18 22:15:00,Conveyor_1,Conveyor,Idle,3.95,50.52,23.03,1.146,0.608,0.8759,4613.69,Good,8.6,0.433,1.732,0,None,22,3,0,0.0606,0.1948
2024-01-18 22:15:00,Cooling_System_1,Cooling,Stopped,0.0,50.52,20.1,0.998,0.579,0.8316,4286.04,Good,8.6,0.0852,0.341,0,None,22,3,0,0.0119,0.0383
2024-01-18 22:15:00,HVAC_1,HVAC,Running,65.95,50.52,46.42,2.263,1.6,0.7634,5141.8,Good,8.6,12.8483,51.393,0,None,22,3,0,1.7988,5.7817
2024-01-18 22:15:00,Lighting_1,Lighting,Stopped,0.0,50.52,17.02,0.926,0.484,0.9416,2776.74,Good,8.6,0.0962,0.385,0,None,22,3,0,0.0135,0.0433
2024-01-18 22:15:00,Motor_1,Motor,Stopped,0.0,50.52,19.04,1.039,0.579,0.9109,4229.05,Good,8.6,0.0712,0.285,0,None,22,3,0,0.01,0.032
2024-01-18 22:15:00,Motor_2,Motor,Running,59.96,50.52,40.38,2.189,1.298,0.8834,2723.2,Good,8.6,7.409,29.636,0,None,22,3,0,1.0373,3.334
2024-01-18 22:15:00,Production_Line_1,ProductionLine,Idle,3.0,50.52,22.45,0.979,0.348,0.8722,1335.26,Good,8.6,0.3767,1.507,0,None,22,3,0,0.0527,0.1695
2024-01-18 22:15:00,Pump_1,Pump,Idle,7.48,50.52,22.33,1.143,0.758,0.862,1170.55,Good,8.6,0.7665,3.066,0,None,22,3,0,0.1073,0.3449
2024-01-18 22:30:00,Boiler_1,Boiler,Running,71.15,43.33,46.35,2.404,1.458,0.8,4174.63,Good,10.21,19.8697,79.479,0,None,22,3,0,2.7818,8.9414
2024-01-18 22:30:00,Compressor_1,Compressor,Running,69.8,43.33,45.01,2.379,1.595,0.8451,3887.16,Good,10.21,15.2001,60.801,0,None,22,3,0,2.128,6.84
2024-01-18 22:30:00,Conveyor_1,Conveyor,Idle,3.91,43.33,22.32,1.119,0.663,0.8675,4613.69,Good,10.21,0.2504,1.002,0,None,22,3,0,0.0351,0.1127
2024-01-18 22:30:00,Cooling_System_1,Cooling,Stopped,0.0,43.33,20.95,0.978,0.429,0.851,4286.04,Good,10.21,0.0871,0.348,0,None,22,3,0,0.0122,0.0392
2024-01-18 22:30:00,HVAC_1,HVAC,Running,54.61,43.33,39.33,2.098,1.512,0.7791,5142.05,Good,10.21,10.6214,42.486,0,None,22,3,0,1.487,4.7796
2024-01-18 22:30:00,Lighting_1,Lighting,Stopped,0.0,43.33,21.99,1.038,0.58,0.9476,2776.74,Good,10.21,0.093,0.372,0,None,22,3,0,0.013,0.0418
2024-01-18 22:30:00,Motor_1,Motor,Running,40.43,43.33,36.12,1.939,0.925,0.8882,4229.3,Good,10.21,6.6967,26.787,0,None,22,3,0,0.9375,3.0135
2024-01-18 22:30:00,Motor_2,Motor,Idle,3.24,43.33,23.95,1.057,0.543,0.8871,2723.2,Good,10.21,0.7629,3.051,0,None,22,3,0,0.1068,0.3433
2024-01-18 22:30:00,Production_Line_1,ProductionLine,Running,69.82,43.33,44.56,2.358,1.522,0.8778,1335.51,Good,10.21,19.2353,76.941,0,None,22,3,0,2.6929,8.6559
2024-01-18 22:30:00,Pump_1,Pump,Running,63.89,43.33,43.37,2.299,1.362,0.8571,1170.8,Good,10.21,5.5314,22.125,0,None,22,3,0,0.7744,2.4891
2024-01-18 22:45:00,Boiler_1,Boiler,Idle,3.43,43.05,18.93,1.114,0.653,0.8205,4174.63,Good,10.88,0.7735,3.094,0,None,22,3,0,0.1083,0.3481
2024-01-18 22:45:00,Compressor_1,Compressor,Idle,4.17,43.05,20.8,1.142,0.442,0.8337,3887.16,Good,10.88,1.208,4.832,0,None,22,3,0,0.1691,0.5436
2024-01-18 22:45:00,Conveyor_1,Conveyor,Running,65.34,43.05,41.66,2.26,1.526,0.8506,4613.94,Good,10.88,3.2667,13.067,0,None,22,3,0,0.4573,1.47
2024-01-18 22:45:00,Cooling_System_1,Cooling,Idle,3.35,43.05,23.68,1.113,0.603,0.8436,4286.04,Good,10.88,0.742,2.968,0,None,22,3,0,0.1039,0.3339
2024-01-18 22:45:00,HVAC_1,HVAC,Running,68.94,43.05,46.47,2.365,1.449,0.7726,5142.3,Good,10.88,13.1422,52.569,0,None,22,3,0,1.8399,5.914
2024-01-18 22:45:00,Lighting_1,Lighting,Stopped,0.0,43.05,18.17,0.976,0.438,0.935,2776.74,Good,10.88,0.059,0.236,0,None,22,3,0,0.0083,0.0266
2024-01-18 22:45:00,Motor_1,Motor,Idle,4.24,43.05,23.46,1.132,0.489,0.8972,4229.3,Good,10.88,0.8545,3.418,0,None,22,3,0,0.1196,0.3845
2024-01-18 22:45:00,Motor_2,Motor,Idle,5.17,43.05,21.35,1.03,0.601,0.8893,2723.2,Good,10.88,0.394,1.576,0,None,22,3,0,0.0552,0.1773
2024-01-18 22:45:00,Production_Line_1,ProductionLine,Idle,4.29,43.05,23.47,1.115,0.486,0.8735,1335.51,Good,10.88,1.5265,6.106,0,None,22,3,0,0.2137,0.6869
2024-01-18 22:45:00,Pump_1,Pump,Running,54.74,43.05,38.93,2.047,1.456,0.8706,1171.05,Good,10.88,4.754,19.016,0,None,22,3,0,0.6656,2.1393
2024-01-18 23:00:00,Boiler_1,Boiler,Running,57.34,35.14,39.17,2.116,1.318,0.8148,4174.88,Good,8.87,15.6681,62.672,0,None,23,3,0,2.1935,7.0506
2024-01-18 23:00:00,Compressor_1,Compressor,Stopped,0.0,35.14,18.99,1.039,0.495,0.8336,3887.16,Good,8.87,0.0895,0.358,0,None,23,3,0,0.0125,0.0403
2024-01-18 23:00:00,Conveyor_1,Conveyor,Running,52.02,35.14,40.29,2.007,1.178,0.8687,4614.19,Good,8.87,2.6271,10.509,0,None,23,3,0,0.3678,1.1822
2024-01-18 23:00:00,Cooling_System_1,Cooling,Stopped,0.0,35.14,21.11,1.027,0.434,0.8446,4286.04,Good,8.87,0.0618,0.247,0,None,23,3,0,0.0087,0.0278
2024-01-18 23:00:00,HVAC_1,HVAC,Running,68.15,35.14,41.79,2.389,1.57,0.7806,5142.55,Good,8.87,13.0569,52.228,0,None,23,3,0,1.828,5.8756
2024-01-18 23:00:00,Lighting_1,Lighting,Idle,6.43,35.14,22.69,1.104,0.638,0.9455,2776.74,Good,8.87,0.2232,0.893,0,None,23,3,0,0.0312,0.1004
2024-01-18 23:00:00,Motor_1,Motor,Stopped,0.0,35.14,20.72,1.002,0.447,0.8785,4229.3,Good,8.87,0.0854,0.342,0,None,23,3,0,0.012,0.0384
2024-01-18 23:00:00,Motor_2,Motor,Idle,4.19,35.14,21.43,1.181,0.43,0.9045,2723.2,Good,8.87,0.7558,3.023,0,None,23,3,0,0.1058,0.3401
2024-01-18 23:00:00,Production_Line_1,ProductionLine,Idle,4.68,35.14,21.18,1.063,0.422,0.8971,1335.51,Good,8.87,1.5341,6.136,0,None,23,3,0,0.2148,0.6903
2024-01-18 23:00:00,Pump_1,Pump,Running,68.73,35.14,43.66,2.462,1.562,0.8758,1171.3,Good,8.87,5.8863,23.545,0,None,23,3,0,0.8241,2.6488
2024-01-18 23:15:00,Boiler_1,Boiler,Running,52.85,33.3,39.7,2.036,1.218,0.8156,4175.13,Good,11.43,14.8283,59.313,0,None,23,3,0,2.076,6.6727
2024-01-18 23:15:00,Compressor_1,Compressor,Idle,3.45,33.3,22.61,1.033,0.578,0.8188,3887.16,Good,11.43,0.7841,3.136,0,None,23,3,0,0.1098,0.3528
2024-01-18 23:15:00,Conveyor_1,Conveyor,Running,60.41,33.3,39.82,2.188,1.412,0.8517,4614.44,Good,11.43,3.2344,12.937,0,None,23,3,0,0.4528,1.4555
2024-01-18 23:15:00,Cooling_System_1,Cooling,Stopped,0.0,33.3,19.61,1.052,0.568,0.8508,4286.04,Good,11.43,0.1154,0.461,0,None,23,3,0,0.0162,0.0519
2024-01-18 23:15:00,HVAC_1,HVAC,Stopped,0.0,33.3,21.46,0.969,0.316,0.7903,5142.55,Good,11.43,0.0081,0.032,0,None,23,3,0,0.0011,0.0036
2024-01-18 23:15:00,Lighting_1,Lighting,Stopped,0.0,33.3,19.98,0.905,0.498,0.9395,2776.74,Good,11.43,0.0623,0.249,0,None,23,3,0,0.0087,0.028
2024-01-18 23:15:00,Motor_1,Motor,Stopped,0.0,33.3,20.29,1.029,0.396,0.898,4229.3,Good,11.43,0.0956,0.382,0,None,23,3,0,0.0134,0.043
2024-01-18 23:15:00,Motor_2,Motor,Idle,5.21,33.3,20.27,1.202,0.377,0.8903,2723.2,Good,11.43,0.4174,1.67,0,None,23,3,0,0.0584,0.1878
2024-01-18 23:15:00,Production_Line_1,ProductionLine,Running,68.45,33.3,45.47,2.306,1.662,0.8846,1335.76,Good,11.43,18.8214,75.286,0,None,23,3,0,2.635,8.4696
2024-01-18 23:15:00,Pump_1,Pump,Stopped,0.0,33.3,20.39,1.023,0.448,0.8675,1171.3,Good,11.43,0.0572,0.229,0,None,23,3,0,0.008,0.0257
2024-01-18 23:30:00,Boiler_1,Boiler,Running,51.29,35.52,40.19,2.0,1.21,0.8091,4175.38,Good,8.65,14.1601,56.641,0,None,23,3,0,1.9824,6.372
2024-01-18 23:30:00,Compressor_1,Compressor,Running,31.85,35.52,27.91,1.706,0.985,0.8309,3887.41,Good,8.65,6.7628,27.051,0,None,23,3,0,0.9468,3.0433
2024-01-18 23:30:00,Conveyor_1,Conveyor,Idle,5.5,35.52,23.17,1.154,0.595,0.8683,4614.44,Good,8.65,0.2965,1.186,0,None,23,3,0,0.0415,0.1334
2024-01-18 23:30:00,Cooling_System_1,Cooling,Running,56.37,35.52,38.06,2.178,1.435,0.8234,4286.29,Good,8.65,6.7551,27.02,0,None,23,3,0,0.9457,3.0398
2024-01-18 23:30:00,HVAC_1,HVAC,Stopped,0.0,35.52,19.33,1.012,0.476,0.7714,5142.55,Good,8.65,0.0346,0.138,0,None,23,3,0,0.0048,0.0156
2024-01-18 23:30:00,Lighting_1,Lighting,Idle,7.51,35.52,22.53,1.106,0.583,0.9264,2776.74,Needs_Attention,8.65,0.1708,0.683,0,None,23,3,0,0.0239,0.0769
2024-01-18 23:30:00,Motor_1,Motor,Idle,7.7,35.52,20.72,1.199,0.703,0.9088,4229.3,Good,8.65,1.1803,4.721,0,None,23,3,0,0.1652,0.5311
2024-01-18 23:30:00,Motor_2,Motor,Idle,4.76,35.52,23.34,1.112,0.535,0.8955,2723.2,Good,8.65,0.3966,1.586,0,None,23,3,0,0.0555,0.1785
2024-01-18 23:30:00,Production_Line_1,ProductionLine,Idle,6.39,35.52,22.24,1.097,0.637,0.8946,1335.76,Good,8.65,1.8348,7.339,0,None,23,3,0,0.2569,0.8257
2024-01-18 23:30:00,Pump_1,Pump,Running,54.28,35.52,40.73,2.135,1.341,0.8423,1171.55,Good,8.65,4.7167,18.867,0,None,23,3,0,0.6603,2.1225
2024-01-18 23:45:00,Boiler_1,Boiler,Idle,6.82,33.55,23.3,1.097,0.575,0.8433,4175.38,Good,8.18,1.8219,7.287,0,None,23,3,0,0.2551,0.8199
2024-01-18 23:45:00,Compressor_1,Compressor,Running,55.47,33.55,40.14,2.05,1.364,0.8108,3887.66,Good,8.18,12.5519,50.207,0,None,23,3,0,1.7573,5.6484
2024-01-18 23:45:00,Conveyor_1,Conveyor,Running,57.06,33.55,40.83,2.042,1.243,0.8362,4614.69,Good,8.18,3.0948,12.379,0,None,23,3,0,0.4333,1.3927
2024-01-18 23:45:00,Cooling_System_1,Cooling,Running,64.39,33.55,41.94,2.217,1.505,0.836,4286.54,Good,8.18,7.9253,31.701,0,None,23,3,0,1.1095,3.5664
2024-01-18 23:45:00,HVAC_1,HVAC,Idle,3.36,33.55,16.8,0.992,0.449,0.7846,5142.55,Good,8.18,0.9526,3.81,0,None,23,3,0,0.1334,0.4287
2024-01-18 23:45:00,Lighting_1,Lighting,Stopped,0.0,33.55,17.04,1.021,0.536,0.9446,2776.74,Good,8.18,0.1404,0.562,0,None,23,3,0,0.0197,0.0632
2024-01-18 23:45:00,Motor_1,Motor,Idle,7.39,33.55,20.24,1.169,0.721,0.9105,4229.3,Good,8.18,1.2238,4.895,0,None,23,3,0,0.1713,0.5507
2024-01-18 23:45:00,Motor_2,Motor,Stopped,0.0,33.55,18.51,0.991,0.328,0.902,2723.2,Good,8.18,0.0596,0.238,0,None,23,3,0,0.0083,0.0268
2024-01-18 23:45:00,Production_Line_1,ProductionLine,Stopped,0.0,33.55,20.39,1.02,0.551,0.8933,1335.76,Good,8.18,0.1215,0.486,0,None,23,3,0,0.017,0.0547
2024-01-18 23:45:00,Pump_1,Pump,Idle,5.22,33.55,22.09,1.108,0.553,0.8711,1171.55,Good,8.18,0.6217,2.487,0,None,23,3,0,0.087,0.2798
2024-01-19 00:00:00,Boiler_1,Boiler,Stopped,0.0,17.94,18.77,0.93,0.603,0.8156,4175.38,Good,10.46,0.0187,0.075,0,None,0,4,0,0.0026,0.0084
2024-01-19 00:00:00,Compressor_1,Compressor,Stopped,0.0,17.94,19.66,0.987,0.537,0.8261,3887.66,Good,10.46,0.0642,0.257,0,None,0,4,0,0.009,0.0289
2024-01-19 00:00:00,Conveyor_1,Conveyor,Idle,2.02,17.94,17.64,1.015,0.598,0.8654,4614.69,Good,10.46,0.1108,0.443,0,None,0,4,0,0.0155,0.0499
2024-01-19 00:00:00,Cooling_System_1,Cooling,Running,65.15,17.94,42.95,2.344,1.419,0.8281,4286.79,Good,10.46,7.8877,31.551,0,None,0,4,0,1.1043,3.5495
2024-01-19 00:00:00,HVAC_1,HVAC,Stopped,0.0,17.94,21.58,0.963,0.499,0.7762,5142.55,Good,10.46,0.0859,0.344,0,None,0,4,0,0.012,0.0387
2024-01-19 00:00:00,Lighting_1,Lighting,Stopped,0.0,17.94,22.5,0.9,0.662,0.934,2776.74,Good,10.46,0.048,0.192,0,None,0,4,0,0.0067,0.0216
2024-01-19 00:00:00,Motor_1,Motor,Idle,4.76,17.94,22.72,1.076,0.658,0.8773,4229.3,Good,10.46,0.6251,2.501,0,None,0,4,0,0.0875,0.2813
2024-01-19 00:00:00,Motor_2,Motor,Running,50.49,17.94,38.94,2.012,1.506,0.8949,2723.45,Good,10.46,6.4654,25.862,0,None,0,4,0,0.9052,2.9094
2024-01-19 00:00:00,Production_Line_1,ProductionLine,Idle,2.89,17.94,19.78,1.059,0.596,0.8999,1335.76,Good,10.46,0.0386,0.154,0,None,0,4,0,0.0054,0.0174
2024-01-19 00:00:00,Pump_1,Pump,Idle,6.1,17.94,23.53,1.169,0.628,0.8667,1171.55,Good,10.46,0.4505,1.802,0,None,0,4,0,0.0631,0.2027
2024-01-19 00:15:00,Boiler_1,Boiler,Stopped,0.0,21.15,20.44,1.035,0.375,0.8156,4175.38,Good,8.54,0.0919,0.367,0,None,0,4,0,0.0129,0.0414
2024-01-19 00:15:00,Compressor_1,Compressor,Idle,8.0,21.15,23.41,1.247,0.673,0.8305,3887.66,Good,8.54,1.341,5.364,0,None,0,4,0,0.1877,0.6034
2024-01-19 00:15:00,Conveyor_1,Conveyor,Stopped,0.0,21.15,21.36,0.967,0.483,0.8548,4614.69,Good,8.54,0.0884,0.354,0,None,0,4,0,0.0124,0.0398
2024-01-19 00:15:00,Cooling_System_1,Cooling,Running,41.85,21.15,34.47,1.849,1.32,0.8406,4287.04,Good,8.54,4.8097,19.239,0,None,0,4,0,0.6734,2.1644
2024-01-19 00:15:00,HVAC_1,HVAC,Idle,7.86,21.15,22.78,1.196,0.567,0.7899,5142.55,Good,8.54,1.533,6.132,0,None,0,4,0,0.2146,0.6898
2024-01-19 00:15:00,Lighting_1,Lighting,Running,52.61,21.15,39.08,2.03,1.355,0.9367,2776.99,Good,8.54,1.7224,6.89,0,None,0,4,0,0.2411,0.7751
2024-01-19 00:15:00,Motor_1,Motor,Running,47.49,21.15,36.05,1.946,1.203,0.8968,4229.55,Good,8.54,7.3635,29.454,0,None,0,4,0,1.0309,3.3136
2024-01-19 00:15:00,Motor_2,Motor,Idle,2.5,21.15,21.99,1.058,0.551,0.8867,2723.45,Good,8.54,0.1985,0.794,0,None,0,4,0,0.0278,0.0893
2024-01-19 00:15:00,Production_Line_1,ProductionLine,Idle,2.79,21.15,22.41,1.033,0.477,0.8732,1335.76,Good,8.54,1.065,4.26,0,None,0,4,0,0.1491,0.4792
2024-01-19 00:15:00,Pump_1,Pump,Idle,5.03,21.15,21.71,1.212,0.472,0.8648,1171.55,Good,8.54,0.511,2.044,0,None,0,4,0,0.0715,0.23
2024-01-19 00:30:00,Boiler_1,Boiler,Stopped,0.0,17.32,19.87,0.938,0.607,0.8088,4175.38,Good,7.07,0.0729,0.291,0,None,0,4,0,0.0102,0.0328
2024-01-19 00:30:00,Compressor_1,Compressor,Idle,2.9,17.32,19.85,1.036,0.493,0.8467,3887.66,Good,7.07,0.2034,0.814,0,None,0,4,0,0.0285,0.0915
2024-01-19 00:30:00,Conveyor_1,Conveyor,Idle,7.85,17.32,22.67,1.045,0.681,0.8523,4614.69,Good,7.07,0.4658,1.863,0,None,0,4,0,0.0652,0.2096
2024-01-19 00:30:00,Cooling_System_1,Cooling,Running,61.99,17.32,38.75,2.144,1.452,0.8237,4287.29,Good,7.07,7.8568,31.427,0,None,0,4,0,1.1,3.5356
2024-01-19 00:30:00,HVAC_1,HVAC,Stopped,0.0,17.32,20.35,0.987,0.564,0.7766,5142.55,Good,7.07,0.0443,0.177,0,None,0,4,0,0.0062,0.0199
2024-01-19 00:30:00,Lighting_1,Lighting,Idle,3.86,17.32,20.91,1.079,0.522,0.9336,2776.99,Good,7.07,0.0,0.0,0,None,0,4,0,0.0,0.0
2024-01-19 00:30:00,Motor_1,Motor,Running,39.71,17.32,34.03,1.848,1.172,0.902,4229.8,Good,7.07,6.1098,24.439,0,None,0,4,0,0.8554,2.7494
2024-01-19 00:30:00,Motor_2,Motor,Stopped,0.0,17.32,20.7,1.02,0.396,0.8838,2723.45,Good,7.07,0.0789,0.316,0,None,0,4,0,0.011,0.0355
2024-01-19 00:30:00,Production_Line_1,ProductionLine,Running,38.57,17.32,33.94,1.768,1.046,0.8817,1336.01,Good,7.07,10.9099,43.64,0,None,0,4,0,1.5274,4.9095
2024-01-19 00:30:00,Pump_1,Pump,Running,60.63,17.32,39.79,2.249,1.414,0.8814,1171.8,Good,7.07,5.286,21.144,0,None,0,4,0,0.74,2.3787
2024-01-19 00:45:00,Boiler_1,Boiler,Idle,2.22,20.92,20.24,1.074,0.412,0.8008,4175.38,Good,7.57,0.302,1.208,0,None,0,4,0,0.0423,0.1359
2024-01-19 00:45:00,Compressor_1,Compressor,Idle,5.08,20.92,23.19,1.054,0.55,0.8582,3887.66,Good,7.57,0.2287,0.915,0,None,0,4,0,0.032,0.1029
2024-01-19 00:45:00,Conveyor_1,Conveyor,Stopped,0.0,20.92,17.38,1.106,0.472,0.8653,4614.69,Good,7.57,0.0933,0.373,0,None,0,4,0,0.0131,0.042
2024-01-19 00:45:00,Cooling_System_1,Cooling,Idle,2.4,20.92,18.9,1.046,0.655,0.8326,4287.29,Good,7.57,0.2596,1.038,0,None,0,4,0,0.0363,0.1168
2024-01-19 00:45:00,HVAC_1,HVAC,Idle,7.14,20.92,21.16,1.139,0.686,0.7668,5142.55,Good,7.57,1.6047,6.419,0,None,0,4,0,0.2247,0.7221
2024-01-19 00:45:00,Lighting_1,Lighting,Idle,7.18,20.92,21.73,1.121,0.637,0.9332,2776.99,Good,7.57,0.2053,0.821,0,None,0,4,0,0.0287,0.0924
2024-01-19 00:45:00,Motor_1,Motor,Idle,4.81,20.92,20.17,1.114,0.634,0.894,4229.8,Good,7.57,1.1879,4.752,0,None,0,4,0,0.1663,0.5346
2024-01-19 00:45:00,Motor_2,Motor,Idle,5.05,20.92,22.88,1.167,0.626,0.8935,2723.45,Good,7.57,0.7193,2.877,0,None,0,4,0,0.1007,0.3237
2024-01-19 00:45:00,Production_Line_1,ProductionLine,Running,55.26,20.92,43.1,2.122,1.379,0.8865,1336.26,Good,7.57,14.6961,58.784,0,None,0,4,0,2.0575,6.6132
2024-01-19 00:45:00,Pump_1,Pump,Idle,5.49,20.92,22.37,1.158,0.6,0.8478,1171.8,Good,7.57,0.3975,1.59,0,None,0,4,0,0.0556,0.1789
2024-01-19 01:00:00,Boiler_1,Boiler,Running,70.14,13.75,36.0,1.872,1.216,0.8232,4175.63,Good,10.94,19.1548,76.619,1,Overload,1,4,0,2.6817,8.6197
2024-01-19 01:00:00,Compressor_1,Compressor,Stopped,0.0,13.75,20.25,0.944,0.675,0.8161,3887.66,Good,10.94,0.112,0.448,0,None,1,4,0,0.0157,0.0504
2024-01-19 01:00:00,Conveyor_1,Conveyor,Idle,2.99,13.75,21.19,1.03,0.465,0.863,4614.69,Good,10.94,0.0169,0.067,0,None,1,4,0,0.0024,0.0076
2024-01-19 01:00:00,Cooling_System_1,Cooling,Idle,3.85,13.75,23.61,1.059,0.456,0.8273,4287.29,Good,10.94,0.3041,1.217,0,None,1,4,0,0.0426,0.1368
2024-01-19 01:00:00,HVAC_1,HVAC,Idle,7.88,13.75,21.64,1.087,0.721,0.793,5142.55,Good,10.94,1.2618,5.047,0,None,1,4,0,0.1767,0.5678
2024-01-19 01:00:00,Lighting_1,Lighting,Idle,7.16,13.75,22.98,1.203,0.599,0.9149,2776.99,Good,10.94,0.1826,0.73,0,None,1,4,0,0.0256,0.0822
2024-01-19 01:00:00,Motor_1,Motor,Idle,6.61,13.75,22.49,1.033,0.582,0.9092,4229.8,Good,10.94,0.9264,3.705,0,None,1,4,0,0.1297,0.4169
2024-01-19 01:00:00,Motor_2,Motor,Running,47.62,13.75,35.77,1.937,1.264,0.8843,2723.7,Good,10.94,5.99,23.96,0,None,1,4,0,0.8386,2.6955
2024-01-19 01:00:00,Production_Line_1,ProductionLine,Stopped,0.0,13.75,19.4,1.007,0.535,0.8713,1336.26,Good,10.94,0.0482,0.193,0,None,1,4,0,0.0067,0.0217
2024-01-19 01:00:00,Pump_1,Pump,Stopped,0.0,13.75,17.82,0.972,0.457,0.868,1171.8,Good,10.94,0.0692,0.277,0,None,1,4,0,0.0097,0.0311
2024-01-19 01:15:00,Boiler_1,Boiler,Stopped,0.0,20.63,20.51,1.05,0.503,0.803,4175.63,Good,6.78,0.0758,0.303,0,None,1,4,0,0.0106,0.0341
2024-01-19 01:15:00,Compressor_1,Compressor,Idle,6.59,20.63,23.18,1.23,0.682,0.8494,3887.66,Good,6.78,0.4923,1.969,0,None,1,4,0,0.0689,0.2215
2024-01-19 01:15:00,Conveyor_1,Conveyor,Idle,7.92,20.63,22.41,1.155,0.543,0.8536,4614.69,Good,6.78,0.3642,1.457,0,None,1,4,0,0.051,0.1639
2024-01-19 01:15:00,Cooling_System_1,Cooling,Idle,6.92,20.63,20.82,1.04,0.709,0.8407,4287.29,Good,6.78,0.8408,3.363,0,None,1,4,0,0.1177,0.3784
2024-01-19 01:15:00,HVAC_1,HVAC,Idle,6.73,20.63,21.72,1.158,0.462,0.7832,5142.55,Good,6.78,1.2216,4.886,0,None,1,4,0,0.171,0.5497
2024-01-19 01:15:00,Lighting_1,Lighting,Idle,6.98,20.63,22.26,1.106,0.597,0.9466,2776.99,Good,6.78,0.2052,0.821,0,None,1,4,0,0.0287,0.0923
2024-01-19 01:15:00,Motor_1,Motor,Idle,4.14,20.63,21.3,1.097,0.472,0.9008,4229.8,Good,6.78,0.7183,2.873,0,None,1,4,0,0.1006,0.3232
2024-01-19 01:15:00,Motor_2,Motor,Idle,5.44,20.63,22.16,1.097,0.368,0.8842,2723.7,Good,6.78,0.6339,2.536,0,None,1,4,0,0.0887,0.2853
2024-01-19 01:15:00,Production_Line_1,ProductionLine,Idle,7.83,20.63,22.85,1.13,0.415,0.8739,1336.26,Good,6.78,2.128,8.512,0,None,1,4,0,0.2979,0.9576
2024-01-19 01:15:00,Pump_1,Pump,Running,47.15,20.63,35.15,1.923,1.085,0.8545,1172.05,Good,6.78,4.462,17.848,0,None,1,4,0,0.6247,2.0079
